from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,13867044,13874397
11260,11260,4,0,13867045,13874398
11260,11260,4,0,13867046,13874339
11260,11260,4,0,13867047,13874399
11260,11260,4,0,13867048,13874401
11260,11260,4,0,13867049,13874402
11260,11260,4,0,13867050,13874403
11260,11260,4,0,13867051,13874404
11260,11260,4,0,13867052,13874405
11260,11260,4,0,13867053,13874406
11260,11260,4,0,13867054,13874407
11260,11260,4,0,13867055,13874408
11260,11260,4,0,13867056,13874409
11260,11260,4,0,13867057,13874410
11260,11260,4,0,13867058,13874411
11260,11260,4,0,13867059,13874412
11260,11260,4,0,13867060,13874413
11260,11260,4,0,13867061,13874414
11260,11260,4,0,13867062,13874415
11260,11260,4,0,13867063,13874333
11260,11260,4,0,13867064,13874334
11260,11260,4,0,13867065,13874335
11260,11260,4,0,13867066,13874336
11260,11260,4,0,13867067,13874340
11260,11260,4,0,13867068,13874341
11260,11260,4,0,13867069,13874363
11260,11260,4,0,13867070,13874343
11260,11260,4,0,13867071,13874344
11260,11260,4,0,13867072,13874345
11260,11260,4,0,13867073,13874346
11260,11260,4,0,13867074,13874347
11260,11260,4,0,13867075,13874367
11260,11260,4,0,13867076,13874368
11260,11260,4,0,13867077,13874369
11260,11260,4,0,13867078,13874370
11260,11260,4,0,13867079,13874371
11260,11260,4,0,13867080,13874372
11260,11260,4,0,13867081,13874373
11260,11260,4,0,13867082,13874374
11260,11260,4,0,13867083,13874349
11260,11260,4,0,13867083,13874375
11260,11260,4,0,13867084,13874350
11260,11260,4,0,13867084,13874376
11260,11260,4,0,13867085,13874351
11260,11260,4,0,13867085,13874377
11260,11260,4,0,13867086,13874352
11260,11260,4,0,13867086,13874378
11260,11260,4,0,13867087,13874354
11260,11260,4,0,13867087,13874380
11260,11260,4,0,13867088,13874355
11260,11260,4,0,13867088,13874381
11260,11260,4,0,13867089,13874356
11260,11260,4,0,13867089,13874382
11260,11260,4,0,13867090,13874353
11260,11260,4,0,13867090,13874379
11260,11260,4,0,13867091,13874383
11260,11260,4,0,13867091,13874400
11260,11260,4,0,13867092,13874357
11260,11260,4,0,13867092,13874384
11260,11260,4,0,13867093,13874358
11260,11260,4,0,13867093,13874385
11260,11260,4,0,13867094,13874342
11260,11260,4,0,13867095,13874359
11260,11260,4,0,13867095,13874386
11260,11260,4,0,13867096,13874360
11260,11260,4,0,13867096,13874387
11260,11260,4,0,13867097,13874361
11260,11260,4,0,13867098,13874362
11260,11260,4,0,13867099,13874364
11260,11260,4,0,13867100,13874365
11260,11260,4,0,13867101,13874366
11260,11260,4,0,13867102,13874337
11260,11260,4,0,13867103,13874338
11260,11260,4,0,13867104,13874388
11260,11260,4,0,13867105,13874389
11260,11260,4,0,13867177,13874533
11260,11260,4,0,13867178,13874534
11260,11260,4,0,13867179,13874535
11260,11260,4,0,13867180,13874536
11260,11260,4,0,13867181,13874537
11260,11260,4,0,13867182,13874538
11260,11260,4,0,13867183,13874539
11260,11260,4,0,13867184,13874540
11260,11260,4,0,13867185,13874541
11260,11260,4,0,13867186,13874542
11260,11260,4,0,13867187,13874543
11260,11260,4,0,13867188,13874544
11260,11260,4,0,13867189,13874545
11260,11260,4,0,13867190,13874546
11260,11260,4,0,13867191,13874547
11260,11260,4,0,13867192,13874548
11260,11260,4,0,13867193,13874549
11260,11260,4,0,13867194,13874550
11260,11260,4,0,13867195,13874551
11260,11260,4,0,13867196,13874552
11260,11260,4,0,13867197,13874553
11260,11260,4,0,13867198,13874554
11260,11260,4,0,13867199,13874526
11260,11260,4,0,13867200,13874555
11260,11260,4,0,13867201,13874556
11260,11260,4,0,13867202,13874557
11260,11260,4,0,13867203,13874558
11260,11260,4,0,13867204,13874559
11260,11260,4,0,13867205,13874561
11260,11260,4,0,13867206,13874562
11260,11260,4,0,13867207,13874567
11260,11260,4,0,13867208,13874568
11260,11260,4,0,13867209,13874569
11260,11260,4,0,13867210,13874563
11260,11260,4,0,13867211,13874564
11260,11260,4,0,13867212,13874565
11260,11260,4,0,13867213,13874566
11260,11260,4,0,13867214,13874500
11260,11260,4,0,13867215,13874507
11260,11260,4,0,13867216,13874508
11260,11260,4,0,13867217,13874509
11260,11260,4,0,13867218,13874510
11260,11260,4,0,13867219,13874511
11260,11260,4,0,13867220,13874512
11260,11260,4,0,13867221,13874513
11260,11260,4,0,13867222,13874514
11260,11260,4,0,13867223,13874515
11260,11260,4,0,13867224,13874516
11260,11260,4,0,13867225,13874517
11260,11260,4,0,13867226,13874518
11260,11260,4,0,13867227,13874519
11260,11260,4,0,13867228,13874520
11260,11260,4,0,13867229,13874521
11260,11260,4,0,13867230,13874522
11260,11260,4,0,13867231,13874523
11260,11260,4,0,13867232,13874524
11260,11260,4,0,13867233,13874525
11260,11260,4,0,13867234,13874560
11260,11260,4,0,13867235,13874527
11260,11260,4,0,13867236,13874501
11260,11260,4,0,13867237,13874502
11260,11260,4,0,13867238,13874503
11260,11260,4,0,13867239,13874504
11260,11260,4,0,13867240,13874505
11260,11260,4,0,13867241,13874506
11260,11260,4,0,13867242,13874528
11260,11260,4,0,13867243,13874529
11260,11260,4,0,13867244,13874530
11260,11260,4,0,13867245,13874531
11260,11260,4,0,13867246,13874532
11260,11260,4,0,13867317,13874669
11260,11260,4,0,13867318,13874668
11260,11260,4,0,13867319,13874670
11260,11260,4,0,13867320,13874671
11260,11260,4,0,13867321,13874679
11260,11260,4,0,13867322,13874651
11260,11260,4,0,13867323,13874703
11260,11260,4,0,13867324,13874652
11260,11260,4,0,13867325,13874653
11260,11260,4,0,13867326,13874654
11260,11260,4,0,13867327,13874655
11260,11260,4,0,13867328,13874656
11260,11260,4,0,13867329,13874657
11260,11260,4,0,13867330,13874640
11260,11260,4,0,13867331,13874659
11260,11260,4,0,13867332,13874660
11260,11260,4,0,13867333,13874661
11260,11260,4,0,13867334,13874662
11260,11260,4,0,13867335,13874663
11260,11260,4,0,13867336,13874664
11260,11260,4,0,13867337,13874665
11260,11260,4,0,13867338,13874666
11260,11260,4,0,13867339,13874658
11260,11260,4,0,13867340,13874667
11260,11260,4,0,13867341,13874672
11260,11260,4,0,13867342,13874673
11260,11260,4,0,13867343,13874674
11260,11260,4,0,13867344,13874675
11260,11260,4,0,13867345,13874688
11260,11260,4,0,13867346,13874676
11260,11260,4,0,13867347,13874678
11260,11260,4,0,13867348,13874677
11260,11260,4,0,13867349,13874680
11260,11260,4,0,13867350,13874681
11260,11260,4,0,13867351,13874689
11260,11260,4,0,13867352,13874682
11260,11260,4,0,13867353,13874683
11260,11260,4,0,13867354,13874684
11260,11260,4,0,13867355,13874685
11260,11260,4,0,13867356,13874686
11260,11260,4,0,13867357,13874687
11260,11260,4,0,13867358,13874650
11260,11260,4,0,13867359,13874690
11260,11260,4,0,13867360,13874691
11260,11260,4,0,13867361,13874692
11260,11260,4,0,13867362,13874693
11260,11260,4,0,13867363,13874694
11260,11260,4,0,13867364,13874695
11260,11260,4,0,13867365,13874696
11260,11260,4,0,13867366,13874697
11260,11260,4,0,13867367,13874698
11260,11260,4,0,13867368,13874699
11260,11260,4,0,13867369,13874700
11260,11260,4,0,13867370,13874701
11260,11260,4,0,13867371,13874702
11260,11260,4,0,13867372,13874641
11260,11260,4,0,13867373,13874642
11260,11260,4,0,13867374,13874643
11260,11260,4,0,13867375,13874644
11260,11260,4,0,13867376,13874645
11260,11260,4,0,13867377,13874646
11260,11260,4,0,13867378,13874647
11260,11260,4,0,13867379,13874648
11260,11260,4,0,13867380,13874649
11260,11260,4,0,13923183,13923202
11260,11260,4,0,13923184,13923203
11260,11260,4,0,13923185,13923204
11260,11260,4,0,13923186,13923205
11260,11260,4,0,13923187,13923206
11260,11260,4,0,13923188,13923207
11260,11260,4,0,13923189,13923208
11260,11260,4,0,13923190,13923209
11260,11260,4,0,13923191,13923210
11260,11260,4,0,13923221,13923238
11260,11260,4,0,13923222,13923239
11260,11260,4,0,13923223,13923240
11260,11260,4,0,13923224,13923241
11260,11260,4,0,13923225,13923242
11260,11260,4,0,13923226,13923243
11260,11260,4,0,13923227,13923244
11260,11260,4,0,13923228,13923245
11260,11260,4,0,13923229,13923246
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11763,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11763,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12585,2,360,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12585,2,360,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11763,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11763,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11471,2,300,,
11292,13007,2,300,,
11293,11471,2,300,,
11293,13007,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11332,12516,2,360,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,11471,2,300,,
11388,13007,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,13877904,13877876
11392,11392,4,0,13877905,13877873
11392,11392,4,0,13877906,13877865
11392,11392,4,0,13877907,13877883
11392,11392,4,0,13877908,13877862
11392,11392,4,0,13877909,13877874
11392,11392,4,0,13877910,13877871
11392,11392,4,0,13877911,13877872
11392,11392,4,0,13877912,13877857
11392,11392,4,0,13877913,13877864
11392,11392,4,0,13877914,13877846
11392,11392,4,0,13877915,13877854
11392,11392,4,0,13877916,13877859
11392,11392,4,0,13877917,13877870
11392,11392,4,0,13877918,13877844
11392,11392,4,0,13877919,13877847
11392,11392,4,0,13877920,13877881
11392,11392,4,0,13877921,13877848
11392,11392,4,0,13877922,13877882
11392,11392,4,0,13877923,13877863
11392,11392,4,0,13877924,13877845
11392,11392,4,0,13877925,13877868
11392,11392,4,0,13877926,13877866
11392,11392,4,0,13877927,13877852
11392,11392,4,0,13877928,13877875
11392,11392,4,0,13877929,13877885
11392,11392,4,0,13877930,13877887
11392,11392,4,0,13877931,13877886
11392,11392,4,0,13877932,13877860
11392,11392,4,0,13877933,13877888
11392,11392,4,0,13877934,13877884
11392,11392,4,0,13877935,13877855
11392,11392,4,0,13877936,13877879
11392,11392,4,0,13877937,13877878
11392,11392,4,0,13877938,13877858
11392,11392,4,0,13877939,13877889
11392,11392,4,0,13877940,13877861
11392,11392,4,0,13877941,13877853
11392,11392,4,0,13877942,13877850
11392,11392,4,0,13877943,13877849
11392,11392,4,0,13877944,13877851
11392,11392,4,0,13877945,13877869
11392,11392,4,0,13877946,13877842
11392,11392,4,0,13877947,13877843
11392,11392,4,0,13877948,13877877
11392,11392,4,0,13877949,13877856
11392,11392,4,0,13877950,13877867
11392,11392,4,0,13877951,13877880
11392,11392,4,0,13877952,13877890
11392,11392,4,0,13877953,13877891
11392,11392,4,0,13877954,13877892
11392,11392,4,0,13877962,13877901
11392,11392,4,0,13877963,13877902
11392,11392,4,0,13877964,13877903
11392,11392,4,0,13877998,13877966
11392,11392,4,0,13877999,13877971
11392,11392,4,0,13878000,13877986
11392,11392,4,0,13878001,13877984
11392,11392,4,0,13878002,13877976
11392,11392,4,0,13878003,13877985
11392,11392,4,0,13878004,13877979
11392,11392,4,0,13878005,13877980
11392,11392,4,0,13878006,13877981
11392,11392,4,0,13878007,13877972
11392,11392,4,0,13878008,13877989
11392,11392,4,0,13878009,13877974
11392,11392,4,0,13878010,13877969
11392,11392,4,0,13878011,13877988
11392,11392,4,0,13878012,13877970
11392,11392,4,0,13878013,13877995
11392,11392,4,0,13878014,13877965
11392,11392,4,0,13878015,13877967
11392,11392,4,0,13878016,13877987
11392,11392,4,0,13878017,13877968
11392,11392,4,0,13878018,13877977
11392,11392,4,0,13878019,13877978
11392,11392,4,0,13878020,13877990
11392,11392,4,0,13878021,13877991
11392,11392,4,0,13878022,13877975
11392,11392,4,0,13878023,13877982
11392,11392,4,0,13878024,13877993
11392,11392,4,0,13878025,13877994
11392,11392,4,0,13878026,13877973
11392,11392,4,0,13878027,13877992
11392,11392,4,0,13878028,13877983
11392,11392,4,0,13878029,13877996
11392,11392,4,0,13878054,13878036
11392,11392,4,0,13878055,13878047
11392,11392,4,0,13878056,13878037
11392,11392,4,0,13878057,13878048
11392,11392,4,0,13878058,13878038
11392,11392,4,0,13878059,13878039
11392,11392,4,0,13878060,13878040
11392,11392,4,0,13878061,13878041
11392,11392,4,0,13878062,13878042
11392,11392,4,0,13878063,13878030
11392,11392,4,0,13878064,13878043
11392,11392,4,0,13878065,13878044
11392,11392,4,0,13878066,13878045
11392,11392,4,0,13878067,13878046
11392,11392,4,0,13878068,13878051
11392,11392,4,0,13878069,13878052
11392,11392,4,0,13878070,13878049
11392,11392,4,0,13878071,13878050
11392,11392,4,0,13878072,13878053
11392,11392,4,0,13878073,13878031
11392,11392,4,0,13878074,13878032
11392,11392,4,0,13878075,13878033
11392,11392,4,0,13878076,13878034
11392,11392,4,0,13878077,13878035
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,10436,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11429,12348,2,300,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,13912089,13912115
11434,11434,4,0,13912090,13912116
11434,11434,4,0,13912091,13912117
11434,11434,4,0,13912092,13912118
11434,11434,4,0,13912093,13912119
11434,11434,4,0,13912094,13912120
11434,11434,4,0,13912095,13912121
11434,11434,4,0,13912096,13912122
11434,11434,4,0,13912097,13912123
11434,11434,4,0,13912098,13912124
11434,11434,4,0,13912099,13912125
11434,11434,4,0,13912100,13912126
11434,11434,4,0,13912101,13912127
11434,11434,4,0,13912102,13912128
11434,11434,4,0,13912109,13912140
11434,11434,4,0,13912110,13912141
11434,11434,4,0,13912111,13912142
11434,11434,4,0,13912112,13912143
11434,11434,4,0,13912113,13912144
11434,11434,4,0,13912114,13912145
11434,11434,4,0,13912129,13912078
11434,11434,4,0,13912130,13912079
11434,11434,4,0,13912131,13912080
11434,11434,4,0,13912132,13912081
11434,11434,4,0,13912133,13912082
11434,11434,4,0,13912134,13912083
11434,11434,4,0,13912135,13912084
11434,11434,4,0,13912136,13912085
11434,11434,4,0,13912137,13912086
11434,11434,4,0,13912138,13912087
11434,11434,4,0,13912139,13912088
11434,11434,4,0,13912146,13912103
11434,11434,4,0,13912147,13912104
11434,11434,4,0,13912148,13912105
11434,11434,4,0,13912149,13912106
11434,11434,4,0,13912150,13912107
11434,11434,4,0,13912151,13912108
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11471,11292,2,300,,
11471,11293,2,300,,
11471,11388,2,300,,
11471,11471,0,240,,
11471,13007,2,300,,
11471,6630,2,300,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
11523,4495,0,240,,
11523,9129,2,300,,
11523,985,0,240,,
11524,11272,2,300,,
11524,11524,0,240,,
11524,11706,0,240,,
11524,4494,2,360,,
11524,4495,2,300,,
11524,4882,2,360,,
11524,9129,2,120,,
11525,11525,0,240,,
11525,8041,2,300,,
11526,11526,0,240,,
11526,11616,2,300,,
11526,11706,2,120,,
11526,77,0,240,,
11526,8041,2,360,,
11526,8535,2,480,,
11526,96,0,240,,
11526,97,2,300,,
11527,11438,2,300,,
11529,1283,0,240,,
11529,231,2,300,,
11529,232,2,300,,
11529,2738,2,360,,
11529,524,0,240,,
11529,942,2,360,,
1153,1153,0,240,,
11534,12581,2,300,,
11534,81,0,240,,
11535,11438,2,480,,
11535,11535,0,240,,
11535,11706,2,120,,
11535,35,2,480,,
11535,4495,2,180,,
11535,78,2,360,,
11535,8035,2,600,,
11535,8041,2,300,,
11535,9129,2,300,,
11535,95,2,360,,
11535,96,2,360,,
11540,6754,2,300,,
11543,3517,2,300,,
11553,10399,0,240,,
11553,4881,2,300,,
11557,11556,0,240,,
11559,7650,2,300,,
11559,8023,2,120,,
11559,8030,2,120,,
1156,1070,0,240,,
1156,1156,0,240,,
1156,1197,2,360,,
11573,3735,0,240,,
11579,11408,2,420,,
11583,11583,0,240,,
11587,1846,2,420,,
11588,11588,0,240,,
11588,1231,0,240,,
11588,8044,0,240,,
11588,8073,0,240,,
11588,8763,2,360,,
11588,972,0,240,,
11589,11606,0,240,,
11589,1231,0,240,,
11589,8044,2,300,,
11589,8073,2,300,,
11589,8754,0,240,,
11589,8763,2,300,,
11589,972,0,240,,
11592,5287,2,360,,
11592,5288,2,360,,
11593,10643,2,300,,
11593,10644,0,240,,
11598,11604,2,360,,
1160,1160,0,240,,
1160,1186,0,240,,
1160,1187,0,240,,
1160,12665,2,300,,
1160,12666,2,300,,
1160,1648,0,240,,
11600,4004,2,360,,
11602,11597,2,300,,
11606,1231,0,240,,
11606,8044,2,300,,
11606,8073,2,300,,
11606,8754,2,300,,
11606,8763,2,300,,
11606,972,2,300,,
11613,9848,2,360,,
11616,11438,2,360,,
11616,77,0,240,,
11616,96,0,240,,
11622,155,0,240,,
11622,256,2,300,,
11623,668,0,240,,
11623,701,0,240,,
11627,4982,2,480,,
11628,5016,2,480,,
11628,5077,2,480,,
11629,5077,2,480,,
11630,4951,2,420,,
11630,4982,2,360,,
11638,11534,2,360,,
11638,11638,0,240,,
11638,411,2,300,,
11638,4494,2,420,,
11638,80,0,240,,
11638,939,2,360,,
11645,4463,2,300,,
11646,81,2,540,,
1165,1738,2,600,,
11664,11664,2,120,,
11664,5183,2,360,,
11664,9720,0,240,,
11674,1685,2,300,,
11674,1736,2,300,,
11674,1801,0,240,,
11674,8047,0,240,,
11674,8070,0,240,,
11674,8563,0,240,,
11676,4659,2,360,,
11678,11708,2,300,,
1168,2540,0,240,,
11682,1430,2,300,,
11682,1442,0,240,,
1170,1170,0,240,,
1170,12336,2,480,,
11701,5031,2,360,,
11701,5059,2,480,,
11704,11704,0,240,,
11704,5436,0,240,,
11704,5542,0,240,,
11704,5543,2,420,,
11704,6195,2,420,,
11704,6340,2,420,,
11706,11706,0,240,,
11707,11243,2,300,,
11707,11247,0,240,,
11707,11295,2,360,,
11707,11707,0,240,,
11707,12716,2,300,,
11707,6753,0,240,,
11708,11678,2,300,,
1171,1170,2,480,,
1171,1175,2,300,,
1171,12336,0,240,,
11710,11712,0,240,,
11710,11714,2,300,,
11710,11715,0,240,,
11710,11716,0,240,,
11710,11718,0,240,,
11710,8053,0,240,,
11710,8064,0,240,,
11712,11712,4,0,13877447,13877109
11712,11712,4,0,13877448,13877108
11712,11712,4,0,13877449,13877107
11712,11712,4,0,13877450,13877106
11712,11712,4,0,13877451,13877105
11712,11712,4,0,13877452,13877104
11712,11712,4,0,13877453,13877102
11712,11712,4,0,13877454,13877101
11712,11712,4,0,13877455,13877100
11712,11712,4,0,13877456,13877099
11712,11712,4,0,13877457,13877103
11712,11712,4,0,13877458,13877098
11712,11712,4,0,13877459,13877097
11712,11712,4,0,13877460,13877096
11712,11712,4,0,13877461,13877095
11712,11712,4,0,13877462,13877093
11712,11712,4,0,13877463,13877092
11712,11712,4,0,13877464,13877114
11712,11712,4,0,13877465,13877090
11712,11712,4,0,13877466,13877089
11712,11712,4,0,13877467,13877088
11712,11712,4,0,13877468,13877113
11712,11712,4,0,13877469,13877086
11712,11712,4,0,13877470,13877084
11712,11712,4,0,13877471,13877112
11712,11712,4,0,13877472,13877082
11712,11712,4,0,13877473,13877081
